filename,speaker_id
000310.flac,S_004024
000068.flac,S_004024
000303.flac,S_004024
000003.flac,S_005980
000085.flac,S_004024
000058.flac,S_004024
000305.flac,S_004024
000022.flac,S_004024
000376.flac,S_004024
000159.flac,S_004024
000181.flac,S_004024
000343.flac,S_004024
000347.flac,S_004024
000428.flac,S_004024
000380.flac,S_004024
000295.flac,S_004024
000235.flac,S_004024
000002.flac,S_001820
000002.flac,S_005980
000000.flac,S_001732
000000.flac,S_022092
000000.flac,S_020937
000005.flac,S_002281
000000.flac,S_020483
000000.flac,S_021577
000000.flac,S_002281
000002.flac,S_022092
000010.flac,S_018227
000001.flac,S_021577
000002.flac,S_002281
000003.flac,S_002281
000000.flac,S_005752
000003.flac,S_022092
000002.flac,S_020719
000003.flac,S_005752
000001.flac,S_002281
000002.flac,S_001631
000035.flac,S_020278
000045.flac,S_004965
000003.flac,S_001631
000013.flac,S_004965
000002.flac,S_023244
000039.flac,S_004965
000024.flac,S_020278
000003.flac,S_011714
000011.flac,S_020278
000033.flac,S_004965
000003.flac,S_020724
000036.flac,S_020278
000061.flac,S_004965
000001.flac,S_020278
000020.flac,S_020278
000022.flac,S_004965
000002.flac,S_007451
000028.flac,S_020278
000057.flac,S_004965
000037.flac,S_010645
000002.flac,S_008659
000043.flac,S_004965
000008.flac,S_010645
000006.flac,S_004965
000011.flac,S_010645
000050.flac,S_004965
000035.flac,S_004965
000033.flac,S_020278
000000.flac,S_020278
000012.flac,S_004965
000031.flac,S_004965
000001.flac,S_001631
000000.flac,S_023244
000028.flac,S_004965
000041.flac,S_020278
000000.flac,S_001631
000003.flac,S_015032
000032.flac,S_004965
000017.flac,S_010645
000028.flac,S_010645
000047.flac,S_004965
000001.flac,S_007451
000037.flac,S_020278
000021.flac,S_004965
000009.flac,S_004965
000002.flac,S_004965
000000.flac,S_007451
000030.flac,S_004965
000000.flac,S_005388
000006.flac,S_015032
000045.flac,S_010645
000059.flac,S_004965
000007.flac,S_004965
000010.flac,S_004965
000042.flac,S_020278
000019.flac,S_004965
000020.flac,S_004965
000023.flac,S_020278
000029.flac,S_020278
000002.flac,S_020724
000040.flac,S_004965
000013.flac,S_020278
000000.flac,S_020724
000018.flac,S_020278
000017.flac,S_020278
000002.flac,S_011714
000053.flac,S_004965
000005.flac,S_020278
000058.flac,S_004965
000008.flac,S_020278
000042.flac,S_004965
000039.flac,S_020278
000040.flac,S_020278
000037.flac,S_004965
000003.flac,S_023244
000001.flac,S_020677
000006.flac,S_020278
000016.flac,S_020278
000051.flac,S_004965
000038.flac,S_004965
000038.flac,S_020278
000024.flac,S_004965
000004.flac,S_004965
000004.flac,S_020278
000000.flac,S_011714
000024.flac,S_010645
000054.flac,S_004965
000025.flac,S_010645
000001.flac,S_004965
000007.flac,S_015032
000001.flac,S_015032
000001.flac,S_023244
000030.flac,S_020278
000014.flac,S_004965
000012.flac,S_020278
000046.flac,S_004965
000014.flac,S_020278
000026.flac,S_004965
000019.flac,S_020278
000015.flac,S_004965
000052.flac,S_014806
000230.flac,S_014806
000260.flac,S_014806
000290.flac,S_014806
000196.flac,S_014806
000015.flac,S_008224
000021.flac,S_008224
000327.flac,S_014806
000324.flac,S_014806
000171.flac,S_014806
000347.flac,S_014806
000340.flac,S_014806
000096.flac,S_014806
000355.flac,S_014806
000205.flac,S_014806
000083.flac,S_014806
000373.flac,S_014806
000172.flac,S_014806
000295.flac,S_014806
000003.flac,S_008224
000072.flac,S_014806
000022.flac,S_008224
000055.flac,S_014806
000106.flac,S_014806
000113.flac,S_014806
000001.flac,S_008224
000063.flac,S_014806
000264.flac,S_014806
000007.flac,S_014806
000013.flac,S_014806
000348.flac,S_014806
000029.flac,S_014806
000412.flac,S_014806
000168.flac,S_014806
000229.flac,S_014806
000195.flac,S_014806
000180.flac,S_014806
000333.flac,S_014806
000199.flac,S_014806
000338.flac,S_014806
000003.flac,S_017764
000216.flac,S_014806
000382.flac,S_014806
000200.flac,S_014806
000140.flac,S_014806
000077.flac,S_014806
000016.flac,S_008224
000103.flac,S_014806
000359.flac,S_014806
000298.flac,S_014806
000104.flac,S_014806
000110.flac,S_014806
000185.flac,S_014806
000266.flac,S_014806
000056.flac,S_014806
000101.flac,S_014806
000003.flac,S_021420
000314.flac,S_014806
000006.flac,S_014806
000037.flac,S_014806
000165.flac,S_014806
000000.flac,S_021420
000010.flac,S_008224
000301.flac,S_014806
000038.flac,S_014806
000134.flac,S_014806
000270.flac,S_014806
000018.flac,S_008224
000158.flac,S_014806
000358.flac,S_014806
000415.flac,S_014806
000198.flac,S_014806
000011.flac,S_008224
000376.flac,S_014806
000112.flac,S_014806
000139.flac,S_014806
000232.flac,S_014806
000138.flac,S_014806
000399.flac,S_014806
000210.flac,S_014806
000012.flac,S_008224
000160.flac,S_014806
000081.flac,S_014806
000316.flac,S_014806
000019.flac,S_014806
000272.flac,S_014806
000371.flac,S_014806
000308.flac,S_014806
000248.flac,S_014806
000155.flac,S_014806
000019.flac,S_008224
000401.flac,S_014806
000000.flac,S_007755
000008.flac,S_008224
000313.flac,S_014806
000036.flac,S_014806
000002.flac,S_021420
000253.flac,S_014806
000001.flac,S_021420
000243.flac,S_014806
000006.flac,S_008224
000002.flac,S_017764
000150.flac,S_014806
000177.flac,S_014806
000002.flac,S_003332
000162.flac,S_014806
000403.flac,S_014806
000102.flac,S_014806
000393.flac,S_014806
000166.flac,S_014806
000267.flac,S_014806
000005.flac,S_008224
000365.flac,S_014806
000336.flac,S_014806
000094.flac,S_014806
000070.flac,S_014806
000071.flac,S_014806
000255.flac,S_014806
000032.flac,S_014806
000240.flac,S_014806
000010.flac,S_004524
000002.flac,S_013016
000007.flac,S_011411
000003.flac,S_022572
000001.flac,S_013016
000001.flac,S_004524
000004.flac,S_021539
000000.flac,S_011411
000011.flac,S_004524
000000.flac,S_020610
000004.flac,S_011411
000000.flac,S_020468
000002.flac,S_004524
000002.flac,S_021539
000001.flac,S_022572
000004.flac,S_004524
000000.flac,S_013016
000005.flac,S_021539
000005.flac,S_011411
000008.flac,S_004524
000003.flac,S_009687
000001.flac,S_009687
000001.flac,S_016582
000000.flac,S_009687
000001.flac,S_020468
000004.flac,S_020468
000005.flac,S_004524
000002.flac,S_011411
000000.flac,S_004524
000012.flac,S_004524
000001.flac,S_011411
000024.flac,S_020610
000002.flac,S_020468
000005.flac,S_009050
000004.flac,S_009050
000003.flac,S_009050
000001.flac,S_017348
000001.flac,S_009050
000006.flac,S_009050
000192.flac,S_012015
000003.flac,S_015525
000066.flac,S_005660
000000.flac,S_011699
000242.flac,S_012015
000176.flac,S_012015
000101.flac,S_012015
000003.flac,S_007920
000323.flac,S_005660
000184.flac,S_005660
000141.flac,S_005660
000010.flac,S_015641
000155.flac,S_012015
000168.flac,S_012015
000220.flac,S_012015
000203.flac,S_012015
000012.flac,S_022405
000004.flac,S_022405
000069.flac,S_005660
000003.flac,S_022405
000000.flac,S_001696
000106.flac,S_012015
000051.flac,S_005660
000009.flac,S_012015
000064.flac,S_012015
000220.flac,S_005660
000215.flac,S_012015
000005.flac,S_007920
000083.flac,S_012015
000007.flac,S_015525
000008.flac,S_015641
000002.flac,S_007920
000143.flac,S_012015
000238.flac,S_012015
000002.flac,S_015525
000253.flac,S_012015
000268.flac,S_012015
000060.flac,S_012015
000007.flac,S_015641
000004.flac,S_015641
000212.flac,S_012015
000380.flac,S_005660
000002.flac,S_015641
000257.flac,S_012015
000001.flac,S_007920
000073.flac,S_012015
000208.flac,S_012015
000044.flac,S_005660
000319.flac,S_005660
000000.flac,S_015158
000245.flac,S_012015
000038.flac,S_012015
000267.flac,S_012015
000234.flac,S_005660
000002.flac,S_011699
000002.flac,S_015158
000165.flac,S_012015
000045.flac,S_012015
000074.flac,S_005660
000011.flac,S_015641
000004.flac,S_007920
000174.flac,S_012015
000082.flac,S_012015
000118.flac,S_005660
000000.flac,S_007920
000087.flac,S_012015
000270.flac,S_012015
000006.flac,S_015525
000229.flac,S_012015
000426.flac,S_005660
000007.flac,S_022405
000104.flac,S_012015
000016.flac,S_012015
000161.flac,S_005660
000006.flac,S_022405
000000.flac,S_022405
000273.flac,S_012015
000003.flac,S_015641
000262.flac,S_012015
000243.flac,S_012015
000039.flac,S_012015
000004.flac,S_015525
000005.flac,S_015525
000116.flac,S_012015
000013.flac,S_015641
000289.flac,S_005660
000262.flac,S_005660
000059.flac,S_012015
000000.flac,S_018731
000254.flac,S_005660
000182.flac,S_012015
000119.flac,S_012015
000282.flac,S_005660
000177.flac,S_012015
000008.flac,S_022405
000002.flac,S_001696
000010.flac,S_022405
000037.flac,S_012015
000285.flac,S_005660
000278.flac,S_012015
000055.flac,S_012015
000237.flac,S_012015
000012.flac,S_015641
000122.flac,S_012015
000222.flac,S_012015
000080.flac,S_012015
000015.flac,S_012015
000116.flac,S_005660
000414.flac,S_005660
000120.flac,S_012015
000184.flac,S_012015
000025.flac,S_012015
000084.flac,S_005660
000218.flac,S_012015
000008.flac,S_015525
000406.flac,S_005660
000011.flac,S_022405
000001.flac,S_001696
000002.flac,S_022405
000183.flac,S_012015
000342.flac,S_005660
000221.flac,S_012015
000097.flac,S_005660
000019.flac,S_012015
000009.flac,S_022405
000251.flac,S_012015
000001.flac,S_018731
000299.flac,S_005660
000080.flac,S_005660
000244.flac,S_005660
000142.flac,S_012015
000281.flac,S_012015
000003.flac,S_015405
000006.flac,S_015641
000009.flac,S_015641
000010.flac,S_015525
000002.flac,S_001291
000202.flac,S_012015
000214.flac,S_012015
000030.flac,S_005660
000112.flac,S_012015
000031.flac,S_012015
000402.flac,S_005660
000420.flac,S_005660
000100.flac,S_012015
000034.flac,S_012015
000255.flac,S_012015
000384.flac,S_005660
000030.flac,S_012015
000012.flac,S_017149
000001.flac,S_021494
000006.flac,S_007868
000005.flac,S_017149
000035.flac,S_016908
000017.flac,S_007868
000000.flac,S_016127
000038.flac,S_016908
000003.flac,S_021187
000031.flac,S_016908
000064.flac,S_016908
000005.flac,S_015974
000013.flac,S_020339
000001.flac,S_016388
000000.flac,S_006065
000009.flac,S_020339
000013.flac,S_016388
000001.flac,S_015713
000082.flac,S_016908
000003.flac,S_015713
000026.flac,S_007868
000004.flac,S_016908
000000.flac,S_007868
000001.flac,S_006065
000010.flac,S_021187
000001.flac,S_006235
000074.flac,S_016908
000002.flac,S_001015
000069.flac,S_016908
000014.flac,S_007868
000009.flac,S_017149
000002.flac,S_021125
000002.flac,S_007868
000006.flac,S_017149
000012.flac,S_016908
000016.flac,S_016388
000004.flac,S_015974
000003.flac,S_020339
000023.flac,S_016908
000000.flac,S_003320
000047.flac,S_016908
000034.flac,S_016908
000009.flac,S_007868
000014.flac,S_017149
000007.flac,S_007868
000000.flac,S_017149
000002.flac,S_021494
000001.flac,S_021125
000000.flac,S_006235
000003.flac,S_017149
000061.flac,S_016908
000007.flac,S_016908
000080.flac,S_016908
000030.flac,S_016908
000054.flac,S_016908
000002.flac,S_006065
000010.flac,S_016908
000027.flac,S_007868
000011.flac,S_016388
000014.flac,S_020339
000002.flac,S_015713
000012.flac,S_007868
000008.flac,S_017149
000020.flac,S_007868
000001.flac,S_017149
000021.flac,S_016908
000032.flac,S_016908
000016.flac,S_007868
000044.flac,S_016908
000000.flac,S_021580
000051.flac,S_016908
000057.flac,S_016908
000003.flac,S_021580
000068.flac,S_016908
000000.flac,S_020339
000046.flac,S_016908
000016.flac,S_020339
000076.flac,S_016908
000019.flac,S_007868
000075.flac,S_016908
000002.flac,S_017149
000025.flac,S_007868
000077.flac,S_016908
000058.flac,S_016908
000015.flac,S_017149
000012.flac,S_016388
000033.flac,S_016908
000004.flac,S_017149
000001.flac,S_007868
000015.flac,S_020339
000042.flac,S_016908
000053.flac,S_016908
000000.flac,S_013706
000021.flac,S_020339
000040.flac,S_016908
000001.flac,S_016908
000011.flac,S_017149
000023.flac,S_007868
000066.flac,S_016908
000022.flac,S_007868
000083.flac,S_016908
000017.flac,S_017149
000010.flac,S_017149
000029.flac,S_007868
000028.flac,S_007868
000001.flac,S_013706
000050.flac,S_016908
000024.flac,S_007868
000005.flac,S_016388
000016.flac,S_016908
000065.flac,S_016908
000008.flac,S_007868
000041.flac,S_016908
000016.flac,S_017149
000000.flac,S_016908
000000.flac,S_015974
000001.flac,S_015974
000049.flac,S_016908
000007.flac,S_020339
000060.flac,S_016155
000007.flac,S_009821
000017.flac,S_016155
000059.flac,S_009821
000021.flac,S_009821
000046.flac,S_009821
000001.flac,S_010846
000046.flac,S_016155
000082.flac,S_016155
000084.flac,S_009821
000084.flac,S_016155
000000.flac,S_022693
000026.flac,S_013977
000054.flac,S_016155
000005.flac,S_018891
000033.flac,S_009821
000018.flac,S_013977
000034.flac,S_009821
000051.flac,S_016155
000044.flac,S_016155
000003.flac,S_022693
000006.flac,S_016155
000015.flac,S_010520
000004.flac,S_013977
000062.flac,S_009821
000001.flac,S_013977
000017.flac,S_013977
000052.flac,S_009821
000016.flac,S_010520
000013.flac,S_013977
000063.flac,S_009821
000000.flac,S_018891
000017.flac,S_009821
000049.flac,S_009821
000003.flac,S_008113
000077.flac,S_016155
000023.flac,S_016155
000000.flac,S_001153
000015.flac,S_016155
000008.flac,S_010520
000085.flac,S_009821
000022.flac,S_009821
000038.flac,S_009821
000001.flac,S_010638
000076.flac,S_016155
000028.flac,S_016155
000014.flac,S_016155
000055.flac,S_009821
000055.flac,S_016155
000031.flac,S_009821
000010.flac,S_010520
000013.flac,S_018891
000040.flac,S_016155
000070.flac,S_016155
000010.flac,S_013977
000007.flac,S_018891
000015.flac,S_009821
000061.flac,S_016155
000066.flac,S_016155
000001.flac,S_022693
000018.flac,S_016155
000030.flac,S_016155
000000.flac,S_001095
000043.flac,S_016155
000015.flac,S_013977
000012.flac,S_018891
000050.flac,S_009821
000007.flac,S_013977
000002.flac,S_016155
000044.flac,S_009821
000014.flac,S_009821
000068.flac,S_009821
000042.flac,S_016155
000008.flac,S_016155
000001.flac,S_009821
000022.flac,S_016155
000063.flac,S_016155
000005.flac,S_016155
000036.flac,S_016155
000056.flac,S_009821
000037.flac,S_016155
000020.flac,S_009821
000080.flac,S_009821
000012.flac,S_016155
000047.flac,S_009821
000038.flac,S_016155
000026.flac,S_016155
000017.flac,S_010520
000011.flac,S_013977
000064.flac,S_009821
000009.flac,S_009821
000016.flac,S_016155
000001.flac,S_008113
000065.flac,S_016155
000001.flac,S_010520
000006.flac,S_013977
000024.flac,S_009821
000015.flac,S_018891
000008.flac,S_013977
000032.flac,S_009821
000081.flac,S_009821
000037.flac,S_009821
000056.flac,S_016155
000000.flac,S_022620
000045.flac,S_009821
000073.flac,S_016155
000040.flac,S_009821
000000.flac,S_010638
000001.flac,S_022620
000039.flac,S_009821
000081.flac,S_016155
000002.flac,S_008113
000033.flac,S_016155
000020.flac,S_016155
000035.flac,S_016155
000079.flac,S_009821
000024.flac,S_013977
000013.flac,S_010520
000087.flac,S_009821
000025.flac,S_013977
000048.flac,S_009821
000057.flac,S_016155
000027.flac,S_016155
000072.flac,S_009821
000002.flac,S_013977
000012.flac,S_010520
000075.flac,S_016155
000003.flac,S_016155
000014.flac,S_013977
000023.flac,S_013977
000059.flac,S_016155
000012.flac,S_013977
000004.flac,S_018891
000058.flac,S_009821
000026.flac,S_009821
000032.flac,S_016155
000075.flac,S_009821
000000.flac,S_010846
000009.flac,S_018891
000053.flac,S_009821
000011.flac,S_016155
000053.flac,S_016155
000074.flac,S_009821
000006.flac,S_009821
000024.flac,S_016155
000043.flac,S_009821
000035.flac,S_009821
000010.flac,S_009821
000062.flac,S_016155
000057.flac,S_009821
000003.flac,S_013977
000018.flac,S_010520
000073.flac,S_009821
000001.flac,S_016155
000031.flac,S_016155
000009.flac,S_013977
000006.flac,S_010520
000025.flac,S_009821
000002.flac,S_016621
000034.flac,S_016155
000089.flac,S_009821
000000.flac,S_009821
000000.flac,S_008113
000029.flac,S_016155
000050.flac,S_016155
000025.flac,S_016155
000023.flac,S_009821
000002.flac,S_010638
000039.flac,S_016155
000079.flac,S_016155
000028.flac,S_009821
000060.flac,S_009821
000036.flac,S_009821
000071.flac,S_016155
000013.flac,S_009821
000045.flac,S_016155
000069.flac,S_009821
000041.flac,S_009821
000082.flac,S_009821
000019.flac,S_016155
000029.flac,S_009821
000048.flac,S_016155
000018.flac,S_009821
000010.flac,S_016155
000030.flac,S_009821
000083.flac,S_009821
000078.flac,S_009821
000002.flac,S_010846
000004.flac,S_009821
000003.flac,S_018891
000068.flac,S_016155
000078.flac,S_016155
000083.flac,S_016155
000069.flac,S_016155
000000.flac,S_013977
000007.flac,S_016155
000004.flac,S_001095
000014.flac,S_018891
000090.flac,S_009821
000005.flac,S_013977
000001.flac,S_001095
000019.flac,S_009821
000020.flac,S_013977
000014.flac,S_010520
000070.flac,S_009821
000022.flac,S_013977
000041.flac,S_016155
000126.flac,S_005174
000242.flac,S_005174
000318.flac,S_005174
000199.flac,S_005174
000271.flac,S_005174
000022.flac,S_005174
000316.flac,S_005174
000083.flac,S_005174
000047.flac,S_005174
000028.flac,S_005174
000099.flac,S_005174
000031.flac,S_005174
000144.flac,S_005174
000037.flac,S_005174
000166.flac,S_005174
000003.flac,S_020569
000111.flac,S_005174
000057.flac,S_005174
000005.flac,S_017644
000012.flac,S_017644
000096.flac,S_005174
000197.flac,S_005174
000004.flac,S_020569
000026.flac,S_005174
000250.flac,S_005174
000013.flac,S_017644
000110.flac,S_005174
000009.flac,S_005174
000008.flac,S_020569
000278.flac,S_005174
000216.flac,S_005174
000138.flac,S_005174
000000.flac,S_018451
000159.flac,S_005174
000305.flac,S_005174
000311.flac,S_005174
000115.flac,S_005174
000088.flac,S_005174
000012.flac,S_005174
000008.flac,S_017644
000260.flac,S_005174
000102.flac,S_005174
000113.flac,S_005174
000055.flac,S_005174
000002.flac,S_007720
000283.flac,S_005174
000091.flac,S_005174
000023.flac,S_017644
000112.flac,S_005174
000128.flac,S_005174
000129.flac,S_005174
000044.flac,S_017644
000148.flac,S_005174
000274.flac,S_005174
000098.flac,S_005174
000217.flac,S_005174
000004.flac,S_000932
000238.flac,S_005174
000213.flac,S_005174
000123.flac,S_005174
000122.flac,S_005174
000155.flac,S_005174
000077.flac,S_005174
000252.flac,S_005174
000000.flac,S_007720
000054.flac,S_005174
000104.flac,S_005174
000006.flac,S_017644
000205.flac,S_005174
000063.flac,S_005174
000151.flac,S_005174
000039.flac,S_017644
000269.flac,S_005174
000005.flac,S_020569
000279.flac,S_005174
000264.flac,S_005174
000304.flac,S_005174
000009.flac,S_020569
000014.flac,S_017644
000029.flac,S_005174
000201.flac,S_005174
000001.flac,S_003233
000036.flac,S_005174
000121.flac,S_005174
000245.flac,S_005174
000169.flac,S_005174
000016.flac,S_005174
000049.flac,S_005174
000209.flac,S_005174
000270.flac,S_005174
000192.flac,S_005174
000214.flac,S_005174
000188.flac,S_005174
000003.flac,S_005174
000072.flac,S_005174
000134.flac,S_005174
000212.flac,S_005174
000314.flac,S_005174
000031.flac,S_017644
000082.flac,S_005174
